Date,Close,High,Low,Open,Volume,ticker
2025-12-18,280232.78125,282712.71736725664,277752.84513274336,278248.8323561947,705877,005380.KS
2025-12-19,286184.59375,286184.59375,276264.8504657712,283208.67076473136,1210816,005380.KS
2025-12-22,286680.59375,288168.5553092561,282712.6962586505,288168.5553092561,676748,005380.KS
2025-12-23,284696.625,290152.4836672474,283208.6635452962,288168.53506097564,699584,005380.KS
2025-12-24,286680.59375,297592.31185121107,284696.64500432526,286680.59375,1295368,005380.KS
2025-12-26,283704.65625,289656.50218531466,282712.68192744756,289656.50218531466,847245,005380.KS
2025-12-29,291144.46875,291640.4559199318,280232.75101149915,282216.6996912266,697450,005380.KS
2025-12-30,294120.375,295112.34928330523,287176.5550168634,288664.51644182124,628188,005380.KS
2026-01-02,296104.34375,299576.2539782245,290648.484819933,297096.3181009213,955205,005380.KS
2026-01-05,302056.21875,307512.07820197043,299576.282635468,300072.2698583744,1292161,005380.KS
2026-01-06,305528.09375,327351.52901785716,301560.1964285714,315447.8370535714,3346949,005380.KS
2026-01-07,347687.0,359094.70470756065,310487.9629101284,311479.937232525,7764177,005380.KS
2026-01-08,337767.28125,358102.7563325991,335287.3452643172,358102.7563325991,3053301,005380.KS
2026-01-09,363062.625,366038.5481557377,337271.29098360654,346199.06045081967,3104258,005380.KS
2026-01-12,364054.59375,380422.17085320165,355622.8116059264,379926.18366825616,3027809,005380.KS
2026-01-13,402741.59375,410181.40151631774,374966.3114224138,377446.2473445197,5463622,005380.KS
2026-01-14,408197.46875,410181.41756530985,394805.8142466586,403237.5967117254,2861932,005380.KS
2026-01-15,418613.1875,421589.11063388624,401749.62307464454,406213.50777547393,2864894,005380.KS
2026-01-16,409685.40625,423077.0599651937,404725.53450363193,423077.0599651937,2589883,005380.KS
2026-01-19,476147.6875,483091.5079427083,416133.2393880208,416629.2265625,5990850,005380.KS
2026-01-20,475155.71875,492515.27006132563,456804.1930780271,490035.3341597077,5235613,005380.KS
2026-01-21,544593.875,546577.8235428052,463747.9718806922,464243.95901639346,7830202,005380.KS
2026-01-22,524754.4375,585264.8735822306,520786.5400519849,581296.9761342155,7176207,005380.KS
2026-01-23,505906.90625,538642.0590073529,495987.1629901961,525746.3927696078,4774169,005380.KS
2026-01-26,488547.375,510866.79822335026,486067.43908629444,494995.2083756345,3680159,005380.KS
2026-01-27,484579.46875,494995.1993986694,465235.9689738997,469203.866363869,4492400,005380.KS
2026-01-28,488547.375,501939.02893401013,486563.42626903555,500947.0545685279,2514604,005380.KS
2026-01-29,523762.46875,524754.4431226326,490035.3400804924,496979.1606889204,5431226,005380.KS
2026-01-30,495987.1875,512850.75187499996,495987.1875,511858.77749999997,3032673,005380.KS
2026-02-02,474163.75,502931.0067991632,469203.8781380753,482099.5449790795,2652237,005380.KS
2026-02-03,487555.40625,491027.31656917604,469203.88027721265,483091.5215539166,2275995,005380.KS
2026-02-04,499955.0625,513842.703125,493507.2293526786,497971.11383928574,1706630,005380.KS
2026-02-05,484579.46875,503922.96852610033,479619.5970125384,488547.3661399693,1653286,005380.KS
2026-02-06,463748.0,469203.85882352944,448372.3978609626,465731.9486631016,2023516,005380.KS
2026-02-09,474163.75,481107.57060669456,469203.8781380753,480115.5962343096,1518143,005380.KS
2026-02-10,476643.6875,500947.0597034339,475155.72593652445,494995.2134495317,1738747,005380.KS
2026-02-11,504914.9375,510866.783521611,473171.75871807465,476643.66889734776,3270111,005380.KS
2026-02-12,501939.03125,507890.8774703558,494003.2362895257,507890.8774703558,1733637,005380.KS
2026-02-13,494995.21875,505410.94980586175,493507.25717059115,495491.20594313624,1147006,005380.KS
2026-02-19,508882.84375,518802.587292885,491523.29254995123,499955.0745614035,1907584,005380.KS
2026-02-20,504914.9375,511858.75785854616,499955.0658153242,511858.75785854616,1251835,005380.KS
2026-02-23,518802.59375,536658.1323494264,512850.7475501912,519794.5681166348,2094265,005380.KS
2026-02-24,519794.5625,525746.4086354962,500947.04973759543,517810.61378816795,1490869,005380.KS
2026-02-25,567409.3125,579313.0043706293,527730.3395979021,530706.2625655595,4149696,005380.KS
2026-02-26,606764.3125,615731.2727832512,560933.1821633826,571892.8002873564,2894222,005380.KS
2026-02-27,671525.6875,684477.9633716617,587834.0587908012,589826.7166172107,4354409,005380.KS
2026-03-03,592815.75,655584.4764705882,591819.4210084034,651599.1605042017,3763225,005380.KS
2026-03-04,499160.8125,590823.0774700599,495673.66111526947,557944.2215568862,4855346,005380.KS
2026-03-05,545988.25,579863.4333941606,538017.6186131387,562925.8416970803,2663493,005380.KS
2026-03-06,550969.9375,561929.5565099458,528054.3704792043,530047.0284810127,1582300,005380.KS
2026-03-09,505138.78125,509124.09707840235,489197.51793639053,502149.7943786982,1913094,005380.KS
2026-03-10,523072.6875,539013.9503571428,517094.7139285714,536024.9635714286,1270933,005380.KS
2026-03-11,528054.3125,558940.5081367925,521080.01025943394,547980.8903301887,1415825,005380.KS
2026-03-12,519087.375,526061.6775431862,511116.7435220729,522076.36180422263,1146292,005380.KS
2026-03-13,515102.0625,527556.1742625725,499160.79944390716,500157.12838491297,950437,005380.KS
2026-03-16,504142.4375,518091.0424901186,497168.13500494073,509124.08213932806,1348089,005380.KS
2026-03-17,520083.71875,542002.9559386973,518091.06082375476,526061.6925287356,1346937,005380.KS
2026-03-18,542999.25,542999.25,528054.3165137615,534032.2899082568,930616,005380.KS
2026-03-19,520083.71875,528054.3504549809,519087.3897868774,519087.3897868774,770000,005380.KS
2026-03-20,515102.0625,526061.6808510638,515102.0625,525065.3519100581,1049264,005380.KS
2026-03-23,483219.53125,499160.79413659795,483219.53125,498164.4652061856,1603262,005380.KS
2026-03-24,490193.84375,507131.4359120935,482223.21214430896,506135.10696138215,1082455,005380.KS
2026-03-25,499160.8125,516098.40494011977,496669.9900823353,507131.44423652696,1102731,005380.KS
2026-03-26,488201.1875,497666.3125637755,484215.87168367347,494179.1612244898,954455,005380.KS
2026-03-27,493182.84375,496669.99517045455,465285.63238636364,470765.44176136365,1151726,005380.KS
2026-03-30,467776.4375,470765.42432108626,459307.64150692226,466780.1085596379,942256,005380.KS
2026-03-31,443864.5625,462296.6487093154,443366.39800785633,457813.16828002245,1271113,005380.KS
2026-04-01,485710.375,490692.0198717949,464289.3020512821,470267.2758974359,974266,005380.KS
2026-04-02,463791.125,497666.3092105263,455322.3289473684,497168.1447368421,1331860,005380.KS
2026-04-03,469270.9375,483219.54286093416,465285.6216825902,473754.417794586,659219,005380.KS
2026-04-06,467278.28125,475747.0773920576,463292.9654184435,467776.44572894456,553057,005380.KS
2026-04-07,471263.59375,479732.38983218814,463791.1266186575,475248.90955338266,704114,005380.KS
2026-04-08,506135.09375,508127.75159940944,488201.17310531496,498164.4623523622,1291522,005380.KS
2026-04-09,487703.03125,512113.09103677224,485212.20882277837,508127.77515321755,990889,005380.KS
2026-04-10,487703.03125,497666.32095888664,487703.03125,496171.82750255364,814112,005380.KS
2026-04-13,476743.40625,484714.037911442,472758.090419279,474750.7483346395,637565,005380.KS
2026-04-14,489695.6875,499658.9771744659,487204.8650813835,490692.0164674466,778907,005380.KS
2026-04-15,506135.09375,517094.71192175196,500157.1202017717,508127.75159940944,867909,005380.KS
2026-04-16,532039.6875,542002.9775280899,525065.384480337,528054.3714887641,1524311,005380.KS
2026-04-17,536025.0,545988.2899628252,529050.6970260224,544991.9609665427,724452,005380.KS
2026-04-20,525065.375,539013.9807874763,524069.04601518024,531043.3489089184,835506,005380.KS
2026-04-21,543995.625,545988.282967033,528054.3612637363,532039.6771978022,946609,005380.KS
2026-04-22,539013.9375,540010.2664048059,529050.6484519409,538017.6085951941,747125,005380.KS
2026-04-23,530047.0,548977.25,523072.69736842107,544991.9342105263,1089561,005380.KS
2026-04-24,511116.75,524069.02631578944,508127.7631578947,523072.69736842107,1228355,005380.KS
2026-04-27,522076.375,531043.335639313,513109.414360687,518091.05916030536,930365,005380.KS
2026-04-28,552962.5625,571892.8123873874,523072.69425675675,531043.3257882883,2585417,005380.KS
2026-04-29,553958.875,562925.8352068345,543995.5858812949,562925.8352068345,971755,005380.KS
2026-04-30,529050.6875,557944.2278719398,529050.6875,553958.9119585687,1150241,005380.KS
2026-05-04,537021.3125,544991.9442254175,530047.0097402597,542999.2862940631,854165,005380.KS
2026-05-06,547980.9375,561929.5431818182,539013.9767045454,542999.2926136364,1690524,005380.KS
2026-05-07,569900.1875,593812.083479021,555951.5815122378,576874.4904938812,2082177,005380.KS
2026-05-08,610749.625,644624.8081158238,578867.0997145188,587834.0599510603,5020568,005380.KS
2026-05-11,643628.5,651599.1315789473,607760.6578947369,628683.5657894737,2569392,005380.KS
2026-05-12,643628.5,699921.0855263157,603775.3421052631,670529.3815789473,4856178,005380.KS
