Date,Close,High,Low,Open,Volume,trend
2025-07-23,267925.375,269917.38522304833,263443.35199814127,266431.36733271374,3116279,7
2025-07-24,268423.375,277885.42346938775,267925.3724489796,275893.41326530615,3667144,7
2025-07-25,264937.34375,273901.3892152256,264439.34122415417,271909.37911184214,2171063,7
2025-07-28,260953.359375,264439.37753458973,257467.3412154103,259957.3541865458,2877357,6
2025-07-29,261451.34375,263941.35654761904,253483.30279761905,253483.30279761905,2944177,6
2025-07-30,262447.375,264937.3880455408,259459.35934535105,261949.37239089186,2482807,6
2025-07-31,272407.40625,272905.40882084094,264439.36511654477,269917.39339579525,3472644,6
2025-08-01,256969.328125,265933.3744549419,255973.3229772287,264937.36930717056,3227394,6
2025-08-04,256969.328125,258961.33842054266,252985.30753391475,253483.3101078004,2281558,12
2025-08-05,262447.375,263443.38021821633,259459.35934535105,262945.37760910817,2118171,12
2025-08-06,257467.328125,259459.33840062862,256471.32298718567,259459.33840062862,1374559,12
2025-08-07,260953.359375,261949.3645634542,249001.29711354963,256969.3386211832,2724438,12
2025-08-08,255475.34375,264937.39351851854,254479.33851120857,260953.37256335284,2676174,12
2025-08-11,265933.375,266431.3775749064,258961.33895131087,259459.34152621723,2415473,12
2025-08-12,267925.375,274897.41078066913,266431.36733271374,266929.36988847586,3008648,12
2025-08-13,276889.4375,277885.4426708633,272905.41681654676,276889.4375,3472694,12
2025-08-14,275395.4375,276391.442698915,269419.40630651,276391.442698915,2101050,12
2025-08-18,266431.375,270913.39813084115,265933.37242990657,270913.39813084115,1993220,12
2025-08-19,261949.359375,268921.39555608365,260455.35162191067,267427.3878029943,1709646,12
2025-08-20,254479.328125,255973.33592221135,249997.30473336595,253483.32292685908,3571545,12
2025-08-21,244021.265625,249997.29661989794,244021.265625,245515.27337372449,6301130,12
2025-08-22,249997.296875,251491.30462524903,244519.26845742034,244519.26845742034,3064062,12
2025-08-25,258463.34375,260455.35410645473,252985.31526974952,254977.32562620426,3183709,9
2025-08-26,260455.34375,261451.34888862332,255973.32062619503,258463.33347275335,2050625,9
2025-08-27,258961.34375,259957.34891826924,254977.3230769231,257965.3385817308,2801594,9
2025-08-28,267813.65625,267813.65625,252353.2775837989,253350.72136871508,3836024,9
2025-08-29,268312.375,269309.8187732342,265320.0436802974,267314.9312267658,1892127,9
2025-09-01,255345.609375,260332.82830810547,254348.1655883789,258836.66262817383,1837054,13
2025-09-02,259834.109375,260831.55317298463,255345.6122840691,255345.6122840691,1584710,13
2025-09-03,261828.984375,264821.315625,257091.1265625,258836.65312499998,2437896,13
2025-09-04,264821.34375,270307.2849576271,263823.8998940678,266317.5095338983,2189959,13
2025-09-05,272800.875,274297.04067641683,271304.70932358317,272302.15310786106,3103427,13
2025-09-08,276291.9375,278286.8251353791,273299.6060469314,277788.1032265343,2018299,15
2025-09-09,287263.8125,287762.5343967014,276291.93077256944,277289.37456597225,4158342,15
2025-09-10,303222.90625,304220.3500205592,292251.0247738487,293747.1904296875,5265553,15
2025-09-11,306215.25,314194.80048859934,304719.08428338764,309207.5814332247,5148088,15
2025-09-12,327660.28125,328657.72502853884,318184.5653538813,321176.89668949775,4242516,15
2025-09-15,330153.90625,340627.06641805137,324169.2432968278,338632.178766994,4221256,19
2025-09-16,347110.4375,353095.1002155172,330652.6150323276,330652.6150323276,5841135,19
2025-09-17,332647.5,341624.4940029985,332647.5,340128.3283358321,4498866,19
2025-09-18,354591.28125,356087.4469936709,335639.84849683545,337634.73615506326,4526286,19
2025-09-22,350102.78125,358082.3318198006,344367.47927795583,348107.8936075499,4377563,18
2025-09-23,360077.21875,362072.10638850415,352097.6681959834,354591.2777441136,3315336,18
2025-09-24,356586.15625,363069.5409090909,347609.1621066433,358082.3219405594,4165199,18
2025-09-25,355588.71875,358082.3282784011,348606.61207047687,351100.221598878,2148215,18
2025-09-26,335639.84375,348107.89143759286,332148.790397474,346611.72571508173,3685324,18
2025-09-29,348107.875,350102.76253581664,338133.4373209169,338632.15920487104,2275986,19
2025-09-30,346611.71875,355588.7129046763,346611.71875,352097.65962230216,2238614,19
2025-10-01,359079.75,361074.6375,350102.75625,350102.75625,2802437,19
2025-10-02,394489.0,403465.9936788875,383018.396965866,387506.8938053097,7430763,19
2025-10-10,426905.9375,438127.1800160631,415435.3340391355,424911.0499415888,6835852,8
2025-10-13,413939.1875,414437.90941265057,401969.86159638554,404463.47115963855,4356534,14
2025-10-14,410448.125,435384.2200789794,405460.90598420415,423913.61634264886,4101275,14
2025-10-15,421420.0,422916.1656804734,405959.62130177516,409450.674556213,2688019,14
2025-10-16,451343.3125,453836.921961326,419425.1113950276,419923.8332872928,4247934,14
2025-10-17,464310.09375,473785.8099489796,448350.99278329755,450345.8804041353,4541583,14
2025-10-20,484258.96875,484258.96875,464310.0925914006,476279.4182865603,3333903,14
2025-10-21,477775.5625,500716.7690501044,476778.118736952,495729.5502348643,4126858,14
2025-10-22,480269.1875,480767.90939771547,467801.1400571132,473785.80282969883,3870276,14
2025-10-23,477276.875,487251.3133490073,466803.7147335423,468798.6024033438,3583993,14
2025-10-24,508696.34375,511688.6751838235,490243.63324142154,491739.7989583333,4254202,14
2025-10-27,533632.4375,535627.3251168224,521663.11179906543,531637.5498831775,3381231,20
2025-10-28,519668.21875,525652.8815379079,507698.89317418425,519668.21875,5659008,20
2025-10-29,556573.625,557571.0687724014,521663.0929659498,536624.7495519713,4803031,20
2025-10-30,566548.0625,577519.9439920775,550588.9621478873,556573.6247799296,4888461,20
2025-10-31,557571.0625,564553.1688282648,550588.9561717352,555576.1749776386,3351809,20
2025-11-03,618415.1875,622404.9629032258,553581.3371975806,555576.2248991935,5787058,22
2025-11-04,584502.0625,612430.4886945393,581509.7311220136,609438.1573165529,5969769,22
2025-11-05,577519.9375,585499.4875863558,530640.0807426597,561560.8373272885,8976222,22
2025-11-06,591484.1875,605448.4010328837,581509.7492622259,600461.1819139966,5321244,22
2025-11-07,578517.4375,597468.8707974138,563555.7796336206,575525.1059267242,4789397,22
2025-11-10,604450.9375,613427.9316212871,579514.8427186469,582507.1740924092,4893645,17
2025-11-11,617417.6875,644348.6690226172,602456.0310985461,620410.0187802908,5508697,17
2025-11-12,615422.8125,618415.143841167,599463.7120137764,603453.4871353323,2831484,17
2025-11-13,610435.625,620410.0633169934,605448.4058415033,605448.4058415033,3875541,17
2025-11-14,558568.5625,583504.6590401785,558568.5625,577519.9958705357,5778374,17
2025-11-17,604450.9375,604450.9375,582507.1740924092,586496.9492574257,4470947,17
2025-11-18,568542.9375,589489.25625,568542.9375,581509.7062499999,3544391,17
2025-11-19,560563.4375,568542.9882117438,544604.3360765125,561560.8813389679,4529736,17
2025-11-20,569540.4375,595473.977561296,568542.9936514887,593479.0898642732,4670237,17
2025-11-21,519668.21875,529642.6567298464,512686.1121641075,516675.88735604606,6646712,17
2025-11-24,518670.78125,540614.5450721154,515678.4498197115,529642.6631610576,6399162,17
2025-11-25,517673.34375,548594.1022398844,516675.8999277457,544604.3269508671,3716730,17
2025-11-26,522660.5625,526650.3377862596,499719.3546040077,511688.6804627863,5127393,17
2025-11-27,542998.0625,554975.9609375,532018.322265625,534014.638671875,3654092,17
2025-11-28,529023.8125,550983.291509434,529023.8125,549985.1333726415,2680138,17
2025-12-01,537009.0625,543996.1692611524,524033.0070864312,541001.6949349443,3134704,15
2025-12-02,556972.25,557970.4081541218,541001.7195340502,546990.6684587813,2686580,15
2025-12-03,550983.3125,557970.4197237319,542998.0471014493,548986.9961503623,2586619,15
2025-12-04,541001.75,541999.908210332,531020.1678966789,541001.75,2858305,15
2025-12-05,542998.0625,544994.37890625,526029.373046875,529023.84765625,3204933,15
2025-12-08,575937.25,578931.7244367418,532018.2915944541,541999.87305026,4288433,18
2025-12-09,564957.5,573940.9231448763,562961.183745583,567951.9743816254,2391174,18
2025-12-10,585918.8125,591907.7611797274,568950.1245741056,569948.2826873935,3986083,18
2025-12-11,563959.375,587915.1714601769,563959.375,581926.2223451327,4021907,18
2025-12-12,569948.3125,577933.577823993,558968.5726795096,563959.3635070053,2646148,18
2025-12-15,552979.625,562462.1275947653,534014.6198104693,534014.6198104693,2482125,14
2025-12-16,529023.8125,549985.1333726415,529023.8125,543996.1845518867,3287998,14
2025-12-17,549985.125,552979.5993647913,524033.0138384755,529023.8044464609,2692626,14
2025-12-18,550983.3125,561963.0524230073,536010.9398777174,537009.0980525363,2959059,14
2025-12-19,545992.5,568950.1371115174,545992.5,567951.978976234,3440005,14
2025-12-22,578931.75,578931.75,565955.6935344827,572942.800862069,2878464,12
2025-12-23,582924.375,591907.7985873288,579929.9004708905,583922.5331763698,2011188,12
2025-12-24,586917.0,589911.474489796,582924.3673469388,585918.8418367347,2160697,12
2025-12-26,597896.75,603885.699081803,588913.3263772955,592905.9590984975,4243548,12
2025-12-29,638821.25,638821.25,623848.876953125,628839.66796875,4176151,13
2025-12-30,649800.9375,657786.2024769585,632832.2494239631,637823.0400345622,4094603,13
2026-01-02,675753.0625,677749.3787850812,645808.3182237814,649800.9507939438,4181895,13
2026-01-05,694718.0625,698710.6950431034,682740.1648706896,696714.3787715518,4337511,21
2026-01-06,724662.8125,725660.9706439395,669764.1145833334,688729.1193181819,4830275,21
2026-01-07,740633.375,760596.5387466308,726659.1603773584,758600.2223719676,5693115,21
2026-01-08,754607.5625,786548.6233465609,729653.6087136244,729653.6087136244,6496379,21
2026-01-09,742629.6875,754607.5856854839,725660.9984038979,742629.6875,4343703,21
2026-01-12,747620.4375,760596.4931575434,733646.2237149533,753609.38626502,3329793,18
2026-01-13,736640.75,752611.2811653117,722666.5352303523,751613.1229674798,3771944,18
2026-01-14,740633.375,748618.6404986522,726659.1603773584,731649.9513140161,4885051,18
2026-01-15,747620.4375,748618.5956275034,725660.9586949266,730651.7493324432,3003414,18
2026-01-16,754607.5625,761594.6695601853,745624.1391369049,749616.7717427249,3712326,18
2026-01-19,762592.8125,772574.393815445,748618.598658377,753609.3893160995,3392008,18
2026-01-20,741631.5,762592.8209959624,735642.5511440107,762592.8209959624,2762369,18
2026-01-21,738637.0625,754607.593581081,726659.1641891892,727657.3223817567,5108442,18
2026-01-22,753609.4375,771576.2850165563,749616.8047185431,764589.1776490066,3545309,18
2026-01-23,765587.3125,774570.7359843546,742629.6747066493,752611.2563559322,3508272,18
2026-01-26,734644.375,752611.2211277174,734644.375,751613.0630095109,3133330,29
2026-01-27,798526.5,798526.5,731649.905625,736640.69625,5660198,29
2026-01-28,839451.0,852427.0558858502,801520.9904875149,808508.0975029727,6708497,29
2026-01-29,859414.1875,882371.8254936121,817491.544207317,877381.0346254356,6837983,29
2026-01-30,907325.75,929285.2290979098,851428.8941144114,852427.0522552255,7875195,29
2026-02-02,828471.25,886364.421686747,828471.25,868397.5753012048,7634191,24
2026-02-03,905329.4375,905329.4375,869395.7442805954,872390.2187155458,5272538,24
2026-02-04,898342.3125,904331.26125,881373.624375,882371.7825,3800763,24
2026-02-05,840449.1875,875384.723797506,836456.5547802851,849432.6111193587,5473720,24
2026-02-06,837454.6875,848434.4271454111,789543.0963200238,803517.3104141835,5581574,24
2026-02-09,885366.3125,897344.2107525365,871392.0978720406,896346.0525648252,4228584,19
2026-02-10,874386.5625,903333.1496147261,874386.5625,892353.4096746575,3441377,19
2026-02-11,858416.0,872390.2139534884,846438.1023255814,858416.0,3125590,19
2026-02-12,886364.4375,892353.386402027,876382.8559966217,880375.488597973,4619344,19
2026-02-13,878379.1875,901336.8253551137,876382.8711647728,887362.6110085228,3534047,19
2026-02-19,892353.375,911318.3796140939,886364.4261744966,903333.1145134228,3285109,18
2026-02-20,947252.0625,953241.0112618547,879377.309865648,890357.0492623815,5054333,18
2026-02-23,949248.4375,978195.0249737118,939266.8556125131,978195.0249737118,3523887,35
2026-02-24,1003148.9375,1003148.9375,944257.6068407961,950246.5557213931,4102382,35
2026-02-25,1016125.0,1036088.1630648329,1002150.7858546169,1010136.0510805501,3462525,35
2026-02-26,1099000.0,1099000.0,1023000.0,1024000.0,4461976,35
2026-02-27,1061000.0,1096000.0,1048000.0,1050000.0,6453062,35
2026-03-03,939000.0,1040000.0,939000.0,1022000.0,6818327,30
2026-03-04,849000.0,954000.0,846000.0,894000.0,9253420,30
2026-03-05,941000.0,992000.0,927000.0,976000.0,6442459,30
2026-03-06,924000.0,938000.0,885000.0,912000.0,3744322,30
2026-03-09,836000.0,864000.0,808000.0,851000.0,7253621,30
2026-03-10,938000.0,950000.0,899000.0,915000.0,5304897,30
2026-03-11,955000.0,985000.0,941000.0,954000.0,3916098,30
2026-03-12,930000.0,963000.0,928000.0,938000.0,3711742,30
2026-03-13,910000.0,929000.0,884000.0,891000.0,3645102,30
2026-03-16,974000.0,975000.0,924000.0,925000.0,3829496,36
2026-03-17,970000.0,1010000.0,969000.0,1009000.0,3326240,36
2026-03-18,1056000.0,1060000.0,999000.0,1000000.0,4347884,36
2026-03-19,1013000.0,1043000.0,1003000.0,1008000.0,3347483,36
2026-03-20,1007000.0,1026000.0,1002000.0,1023000.0,3426646,36
2026-03-23,933000.0,963000.0,927000.0,952000.0,3911813,38
2026-03-24,986000.0,994000.0,938000.0,993000.0,4352152,38
2026-03-25,995000.0,1042000.0,988000.0,1016000.0,4463869,38
2026-03-26,933000.0,973000.0,931000.0,965000.0,4660620,38
2026-03-27,933000.0,934000.0,880000.0,890000.0,4520942,38
2026-03-30,873000.0,884000.0,862000.0,867000.0,4498502,32
2026-03-31,807000.0,852000.0,806000.0,817000.0,7194351,32
2026-04-01,897000.0,905000.0,858000.0,884000.0,6255058,32
2026-04-02,830000.0,914000.0,818000.0,912000.0,6127534,32
2026-04-03,876000.0,886000.0,860000.0,867000.0,2927164,32
2026-04-06,886000.0,901500.0,869000.0,877000.0,3100989,58
2026-04-07,916000.0,933000.0,888000.0,917000.0,3619929,58
2026-04-08,1033000.0,1056000.0,992000.0,1007000.0,6709356,58
2026-04-09,998000.0,1025000.0,990000.0,1015000.0,5026817,58
2026-04-10,1027000.0,1042000.0,1024000.0,1030000.0,3134921,58
2026-04-13,1040000.0,1043000.0,996000.0,999000.0,2769753,87
2026-04-14,1103000.0,1128000.0,1078000.0,1092000.0,4754545,87
2026-04-15,1136000.0,1173000.0,1130000.0,1165000.0,4093703,87
2026-04-16,1155000.0,1161000.0,1130000.0,1141000.0,2901319,87
2026-04-17,1128000.0,1155000.0,1121000.0,1149000.0,3578235,87
2026-04-20,1166000.0,1175000.0,1141000.0,1148000.0,3748014,100
2026-04-21,1224000.0,1228000.0,1193000.0,1196000.0,3516960,100
2026-04-22,1223000.0,1233000.0,1195000.0,1227000.0,2894919,100
2026-04-23,1225000.0,1267000.0,1183000.0,1220000.0,5343871,100
2026-04-24,1222000.0,1242000.0,1193000.0,1237000.0,3127857,100
2026-04-27,1292000.0,1317000.0,1249000.0,1253000.0,4563073,69
2026-04-28,1300000.0,1328000.0,1296000.0,1313000.0,3002713,69
2026-04-29,1293000.0,1317000.0,1281000.0,1284000.0,3001208,69
2026-04-30,1286000.0,1325000.0,1286000.0,1312000.0,3342342,69
2026-05-04,1447000.0,1450000.0,1333000.0,1339000.0,5776641,93
2026-05-06,1601000.0,1614000.0,1557000.0,1590000.0,6631934,93
2026-05-07,1654000.0,1665000.0,1567000.0,1622000.0,5860618,93
2026-05-08,1686000.0,1689000.0,1591000.0,1591000.0,4278087,93
2026-05-11,1880000.0,1949000.0,1826000.0,1833000.0,7433039,95
2026-05-12,1835000.0,1967000.0,1804000.0,1944000.0,9160593,95
2026-05-13,1976000.0,1990000.0,1781000.0,1781000.0,7126921,95
2026-05-14,1970000.0,1994000.0,1937000.0,1976000.0,6040068,95
2026-05-15,1819000.0,1995000.0,1789000.0,1950000.0,7485233,95
