Date,trend,ticker,company_name,foreign_ratio,weighted_trend,Close,High,Low,Open,Volume,return,return_lag1,return_lag3_mean,return_lag7_mean,volume_change,ma5,ma20,ma5_gap,ma20_gap,volatility_7,next_return,target
2025-10-17,27.0,012450.KS,한화에어로스페이스,0.32,8.64,904662.0625,939380.4530564693,904662.0625,923509.1888020834,184363,-0.025641068791742105,-0.01886787468300044,-0.007333647557489146,-0.02591506136560576,3.797001453698101e-05,937991.7375,1011346.740625,-0.03553301555601394,-0.10548773614385719,0.029434180872744554,0.04495615178955292,1
2025-10-20,21.0,012450.KS,한화에어로스페이스,0.32,6.72,945332.1875,948308.0495802729,918549.4287775446,921525.2908578174,196306,0.04495615178955292,-0.025641068791742105,0.00014906943827012556,-0.019232781702278014,0.06477980939776429,930056.1,1008916.453125,0.01642490974469177,-0.06302232997395892,0.03942884626620905,0.022035706363801255,1
2025-10-21,18.0,012450.KS,한화에어로스페이스,0.32,5.76,966163.25,978066.6986652977,952275.8932238193,976082.7905544147,247903,0.022035706363801255,0.04495615178955292,0.013783596453870691,-0.008922429348176013,0.26283964830417816,938190.125,1008321.28125,0.029816051410688212,-0.04181011750316065,0.0394371064125684,0.03388085553864739,1
2025-10-22,16.0,012450.KS,한화에어로스페이스,0.32,5.12,998897.6875,1005841.3655660377,983026.4233490566,986002.2853773586,256790,0.03388085553864739,0.022035706363801255,0.033624237897333854,0.002635543341918813,0.03584869888625786,948704.8375,1006634.959375,0.05290670819415947,-0.007686273760851598,0.0382468384542092,0.04170803779140786,1
2025-10-23,23.0,012450.KS,한화에어로스페이스,0.32,7.36,1040559.75,1054447.106053384,991954.0038131553,999889.6358436606,284405,0.04170803779140786,0.03388085553864739,0.0325415332312855,0.017225686972991712,0.10753923439386259,971122.9875,1007577.315625,0.07150151257231974,0.032734395528288524,0.028393373314995498,-0.03431836807064659,0
2025-10-24,17.0,012450.KS,한화에어로스페이스,0.32,5.44,1004849.4375,1034608.0585513327,993937.9431145113,1034608.0585513327,189996,-0.03431836807064659,0.04170803779140786,0.01375684175313622,0.009107634276860042,-0.3319526731245934,991160.4625,1007031.740625,0.013811058368361799,-0.002167064886798465,0.03416789234339399,0.02566634516327726,1
2025-10-27,25.0,012450.KS,한화에어로스페이스,0.32,8.0,1030640.25,1033616.1121270452,996913.8125601539,1001873.582771896,222929,0.02566634516327726,-0.03431836807064659,0.011018671628012844,0.015469665683471143,0.17333522811006552,1008222.075,1007874.903125,0.022235354249707386,0.022587472715526694,0.03217893436826943,-0.04138598555606576,0
2025-10-28,18.0,012450.KS,한화에어로스페이스,0.32,5.76,987986.1875,1030640.2096511044,984018.3714859438,1028656.3016440764,183625,-0.04138598555606576,0.02566634516327726,-0.016679336154478364,0.013220391859996334,-0.17630725477618436,1012586.6625,1007478.11875,-0.0242946859869389,-0.019347250215403275,0.03587004521443562,-0.003011998080185707,0
2025-10-29,18.0,012450.KS,한화에어로스페이스,0.32,5.76,985010.375,1009809.2263343404,972114.972306143,1008817.2722809667,126098,-0.003011998080185707,-0.04138598555606576,-0.006243879490991404,0.006367799021462244,-0.31328522804629,1009809.2,1004254.26875,-0.024557931339900602,-0.019162371870176872,0.03328559920521812,0.001007032540139452,1
2025-10-30,24.0,012450.KS,한화에어로스페이스,0.32,7.68,986002.3125,1005841.3932344064,986002.3125,991954.0367203219,150339,0.001007032540139452,-0.003011998080185707,-0.014463650365370673,0.0033637027609391295,0.19223936937937158,998897.7125,1001575.99375,-0.012909630123915238,-0.015549175846048998,0.03257726462602468,-0.015090545236424058,0
2025-10-31,26.0,012450.KS,한화에어로스페이스,0.32,8.32,971123.0,998897.7129724208,968147.137895812,968147.137895812,123048,-0.015090545236424058,0.001007032540139452,-0.005698503592156771,-0.003632211635499649,-0.18152974278131428,992152.425,998352.14375,-0.021195760318783726,-0.027274087525592138,0.030095215430580583,0.0643514003890342,1
2025-11-03,32.0,012450.KS,한화에어로스페이스,0.32,10.24,1033616.125,1047503.481765835,979058.6519913628,979058.6519913628,330523,0.0643514003890342,-0.015090545236424058,0.016755962564249865,-0.00039744555012445815,1.6861306156946885,992747.6,997508.98125,0.04116708516847588,0.03619731193272406,0.03634812983565279,-0.030710204429134635,0
2025-11-04,25.0,012450.KS,한화에어로스페이스,0.32,8.0,1001873.5625,1029648.2751237624,996913.7923886139,1029648.2751237624,180841,-0.030710204429134635,0.0643514003890342,0.0061835502411585015,0.00011800639866296361,-0.45286409720352294,995525.075,992698.003125,0.006377024205040789,0.009243052112641927,0.03580850407964105,-0.059405949241224776,0
2025-11-05,23.0,012450.KS,한화에어로스페이스,0.32,7.36,942356.3125,1000881.5992763159,915573.5541447368,999889.6452631579,302267,-0.059405949241224776,-0.030710204429134635,-0.008588251093775071,-0.012035178516265899,0.6714517172543837,986994.2625,985307.94375,-0.04522614942759098,-0.04359208866877663,0.03989565169055117,0.021052679052330436,1
2025-11-06,35.0,012450.KS,한화에어로스페이스,0.32,11.2,962195.4375,989970.1511597938,950291.9887886598,970131.0699742269,142073,0.021052679052330436,-0.059405949241224776,-0.023021158206009657,-0.003115369286495013,-0.5299751544164596,982232.8875,979009.034375,-0.02039989726978059,-0.017174097770950456,0.03921388701851739,-0.048453643805601576,0
2025-11-07,24.0,012450.KS,한화에어로스페이스,0.32,7.68,915573.5625,954259.7693661972,894742.5280335861,942356.3210996749,255527,-0.048453643805601576,0.021052679052330436,-0.028935637998165304,-0.009607032961554423,0.7985613029921237,971123.0,973106.90625,-0.057201237639310364,-0.059123353642317245,0.04279199726677729,0.045503784956656634,1
2025-11-10,16.0,012450.KS,한화에어로스페이스,0.32,5.12,957235.625,976082.7512953369,919541.3724093265,927477.0045336788,150467,0.045503784956656634,-0.048453643805601576,0.006034273401128498,-0.003250354044909111,-0.4111502894019027,955846.9,971718.16875,0.001452873885974811,-0.014904057797571106,0.04765959588175634,-0.01761654817224334,0
2025-11-11,21.0,012450.KS,한화에어로스페이스,0.32,6.72,940372.4375,972114.967035865,936404.6213080168,967155.196795886,118730,-0.01761654817224334,0.045503784956656634,-0.00685546900706276,-0.0036112116071690087,-0.210923325380316,943546.675,972462.134375,-0.003364155249659532,-0.03299840244743722,0.04777361258523527,0.012658216069842965,1
2025-11-12,37.0,012450.KS,한화에어로스페이스,0.32,11.84,952275.875,971123.0016927083,943348.288671875,951283.9209635417,167363,0.012658216069842965,-0.01761654817224334,0.013515150951418753,-0.010995952224196328,0.40961003958561437,945530.5875,972759.721875,0.0071338649316831084,-0.02105745788437592,0.03863924008567488,-0.004166662838119284,0
2025-11-13,34.0,012450.KS,한화에어로스페이스,0.32,10.88,948308.0625,963187.3731040795,945332.2003791841,956243.6948221758,118138,-0.004166662838119284,0.012658216069842965,-0.00304166498017322,-0.007204017711194134,-0.29412116178605785,942753.1125,973751.675,0.005892263760624766,-0.026129467248413252,0.03767245087251677,-0.0010460076627261117,0
2025-11-14,47.0,012450.KS,한화에어로스페이스,0.32,15.04,947316.125,981042.5629581151,930452.9060209424,943348.3087696335,211727,-0.0010460076627261117,-0.004166662838119284,0.0024818485229991896,0.0011331168000199604,0.7922006467013154,949101.625,975884.378125,-0.0018812527056836512,-0.029274219124082308,0.029837353763746157,0.025130866425397302,1
2025-11-17,64.0,012450.KS,한화에어로스페이스,0.32,20.48,971123.0,972114.9540347293,942356.3329928499,957235.6435137896,151162,0.025130866425397302,-0.0010460076627261117,0.006639398641517302,0.00171571499617237,-0.2860523220940173,951879.1,977173.91875,0.020216748114335135,-0.0061922638681763875,0.03032692192285354,-0.05924410450581441,0
2025-11-18,54.0,012450.KS,한화에어로스페이스,0.32,17.28,913589.6875,994929.9202633008,913589.6875,977074.7472176981,209914,-0.05924410450581441,0.025130866425397302,-0.01171974858104774,0.00017422061042767937,0.3886691099614983,946522.55,974545.240625,-0.03479353186038731,-0.06254768951096377,0.03341864438811022,-0.017372473351172757,0
2025-11-19,40.0,012450.KS,한화에어로스페이스,0.32,12.8,897718.375,941364.351243094,879863.2029005525,931444.8111878453,309855,-0.017372473351172757,-0.05924410450581441,-0.017161903810529955,-0.00880810200497652,0.4761044999380699,935611.05,969486.275,-0.0405004568939198,-0.07402673132221498,0.027046801981708696,0.012154702748509605,1
2025-11-20,45.0,012450.KS,한화에어로스페이스,0.32,14.4,908629.875,936404.5873362446,899702.2888919214,902678.1509279476,183622,0.012154702748509605,-0.017372473351172757,-0.021487291702825855,-0.00455506615915467,-0.4073937809620629,927675.4125,962889.78125,-0.020530389448044122,-0.05635110820218812,0.02776211221111965,-0.05131001498272325,0
2025-11-21,49.0,012450.KS,한화에어로스페이스,0.32,15.68,862008.0625,888790.8216340622,854072.4301639816,881847.143340046,256581,-0.05131001498272325,0.012154702748509605,-0.018842595195128802,-0.013693384880949844,0.39733256363616554,910613.8,955747.7125,-0.05337689534246027,-0.09807991039267072,0.03143664347410624,-0.016110493166065942,0
2025-11-24,46.0,012450.KS,한화에어로스페이스,0.32,14.72,848120.6875,878871.2621345029,806458.6186403509,874903.4460526315,301258,-0.016110493166065942,-0.05131001498272325,-0.01842193513342653,-0.015399646356370795,0.1741243505949388,886013.3375,946621.734375,-0.04276758418436339,-0.10405534047877592,0.031156272775401856,0.004678358349795575,1
2025-11-25,42.0,012450.KS,한화에어로스페이스,0.32,13.44,852088.5,869943.6722933643,843160.9138533178,861016.0861466822,121366,0.004678358349795575,-0.016110493166065942,-0.020914049932997874,-0.014581879783153411,-0.5971360096661333,873713.1,939826.85,-0.024750229795112353,-0.09335586656201617,0.03166674947424276,0.01396971969460914,1
2025-11-26,76.0,012450.KS,한화에어로스페이스,0.32,24.32,863991.9375,879863.2015642938,856056.305467853,866967.7995120551,125169,0.01396971969460914,0.004678358349795575,0.000845861626112924,-0.016176329316123148,0.031334970255261,866967.8125,933775.928125,-0.0034325092086391618,-0.07473312228676164,0.02954373557318095,-0.00918483686660565,0
2025-11-27,100.0,012450.KS,한화에어로스페이스,0.32,32.0,856056.3125,894742.5189745075,855064.3584878331,893750.5649623406,198637,-0.00918483686660565,0.01396971969460914,0.0031544137259330216,-0.009025005367664754,0.5869504430010626,856453.1,927278.628125,-0.000463291568446628,-0.07680789081596201,0.022631289317666434,-0.012746240919752627,0
2025-11-28,57.0,012450.KS,한화에어로스페이스,0.32,18.24,845144.8125,859032.1685739437,829273.5484154929,859032.1685739437,195233,-0.012746240919752627,-0.00918483686660565,-0.002653786030583046,-0.00836411502031902,-0.01713678720480072,853080.45,920979.71875,-0.009302331919574471,-0.08234155943512736,0.022413394347352004,-0.0457746257538556,0
2025-12-01,48.0,012450.KS,한화에어로스페이스,0.32,15.36,806458.625,836217.2458487084,798522.9927736777,835225.2918204182,318566,-0.0457746257538556,-0.012746240919752627,-0.02256856784673796,-0.016639733377799764,0.6317220961620218,844748.0375,909621.84375,-0.045326429657434955,-0.11341330406567647,0.024198088400196743,0.013530142355412167,1
2025-12-02,38.0,012450.KS,한화에어로스페이스,0.32,12.16,817370.125,820345.9871055826,784635.6418385922,789595.4120145631,300231,0.013530142355412167,-0.0457746257538556,-0.014996908106065354,-0.007376853758066134,-0.05755479241350303,837804.3625,900396.671875,-0.024390225707376936,-0.09221107703797286,0.020900045042166117,0.050970865249081676,1
2025-12-03,47.0,012450.KS,한화에어로스페이스,0.32,15.04,859032.1875,871927.5898527714,827289.6586316398,829273.5666859123,315675,0.050970865249081676,0.013530142355412167,0.00624212728354608,0.002206197444097811,0.05144039089900776,836812.4125,896230.465625,0.026552874536860463,-0.04150525958639351,0.029738322806922818,-0.012702085159061682,0
2025-12-04,28.0,012450.KS,한화에어로스페이스,0.32,8.96,848120.6875,875895.4000730994,838201.1472953216,866967.8138888888,110369,-0.012702085159061682,0.050970865249081676,0.01726630748181072,-0.0002767230571675113,-0.6503714263087036,835225.2875,890526.728125,0.015439427173713324,-0.047619054303160276,0.030219193986976933,0.0467836571902982,1
2025-12-05,51.0,012450.KS,한화에어로스페이스,0.32,16.32,887798.875,887798.875,845144.8508379888,848120.7129888268,192198,0.0467836571902982,-0.012702085159061682,0.02835081242677273,0.004410982299359497,0.7414128967373086,843756.1,889137.99375,0.05219846706886033,-0.0015060865235914606,0.03496925863937349,0.04692736572796408,1
2025-12-08,51.0,012450.KS,한화에어로스페이스,0.32,16.32,929460.9375,935412.6617529349,891766.683898079,899702.3162353254,231159,0.04692736572796408,0.0467836571902982,0.027002979253066866,0.012427011241440886,0.20271282739674712,868356.5625,887749.259375,0.07036783924806234,0.04698587769520208,0.037660974097370514,0.024546418875188047,1
2025-12-09,42.0,012450.KS,한화에어로스페이스,0.32,13.44,952275.875,955251.7371093751,930452.8861979167,933428.7483072917,231353,0.024546418875188047,0.04692736572796408,0.039419147264483444,0.017754534069289556,0.0008392491748103748,895337.7125,888344.43125,0.06359406255882467,0.07196695504697573,0.03611233339740047,-0.03854168047678408,0
2025-12-10,49.0,012450.KS,한화에어로스페이스,0.32,15.68,915573.5625,947316.0912107258,911605.7464111592,937396.550988624,155708,-0.03854168047678408,0.024546418875188047,0.010977368042122682,0.01878781196601406,-0.3269678802522552,906645.9875,886509.315625,0.009846814658736857,0.032785043950169096,0.034035373075497616,-0.020585047200945117,0
2025-12-11,29.0,012450.KS,한화에어로스페이스,0.32,9.28,896726.4375,927477.0122372787,892758.6214048673,924501.1501659292,242560,-0.020585047200945117,-0.03854168047678408,-0.01152676960084705,0.013914213457963018,0.5577876538135484,916367.1375,883930.234375,-0.021433221681850148,0.014476485391460564,0.03720832105558527,0.06305309248786362,1
2025-12-12,38.0,012450.KS,한화에어로스페이스,0.32,12.16,953267.8125,954259.7665192508,909621.8356529656,917557.4678069719,268675,0.06305309248786362,-0.020585047200945117,0.0013087882700448066,0.01564024592064615,0.10766408311345654,929460.925,884227.81875,0.025613650729857152,0.07807941831959019,0.039427855230713044,-0.055150883949519725,0
2025-12-15,50.0,012450.KS,한화에어로스페이스,0.32,16.0,900694.25,935412.6406938325,845144.8248898678,935412.6406938325,144644,-0.055150883949519725,0.06305309248786362,-0.004227612887533742,0.009576131807723574,-0.46163952730994695,923707.5875,880706.38125,-0.024914093823008705,0.022695269587613226,0.04704256332656893,-0.036343631593073855,0
2025-12-16,47.0,012450.KS,한화에어로스페이스,0.32,15.04,867959.75,896726.416,857048.256,891766.646,207445,-0.036343631593073855,-0.055150883949519725,-0.009480474351576654,-0.0022991951613295764,0.4341763225574513,906844.3625,878424.884375,-0.04287903647854462,-0.011913522215898944,0.04657445218382842,-0.005714262671742576,0
2025-12-17,37.0,012450.KS,한화에어로스페이스,0.32,11.84,863000.0,885814.9425287356,853080.459770115,867959.7701149426,94698,-0.005714262671742576,-0.036343631593073855,-0.03240292607144538,-0.009819427789859099,-0.5435030972064885,896329.65,876688.965625,-0.037184589397438794,-0.01561439251746594,0.041246431512203294,-0.021839078794901545,0
2025-12-18,35.0,012450.KS,한화에어로스페이스,0.32,11.2,844152.875,877879.3118390129,831257.4726792009,863000.0014688602,115140,-0.021839078794901545,-0.005714262671742576,-0.021298991019905993,-0.016445927457014755,0.21586517138693528,885814.9375,873465.115625,-0.04703246777208473,-0.033558570457648866,0.03843543456965861,0.03877792870159924,1
2025-12-19,42.0,012450.KS,한화에어로스페이스,0.32,13.44,876887.375,899702.3180147059,858040.2481617647,858040.2481617647,208385,0.03877792870159924,-0.021839078794901545,0.003741529078318373,-0.005400269002959994,0.8098401945457703,870538.85,874209.08125,0.0072926383469273355,0.0030636764218582102,0.04197440048426793,0.0022624057051796598,1
2025-12-22,45.0,012450.KS,한화에어로스페이스,0.32,14.4,878871.25,898710.3301354402,875895.387979684,892758.6060948082,107353,0.0022624057051796598,0.03877792870159924,0.006400418537292452,-0.0021363471592278837,-0.4848333613263911,866174.25,875746.609375,0.014658713301624934,0.0035679734201083386,0.041482262414653595,0.015801375912569693,1
2025-12-23,49.0,012450.KS,한화에어로스페이스,0.32,15.68,892758.625,898710.3491666666,879863.2226388889,883831.03875,88326,0.015801375912569693,0.0022624057051796598,0.0189472367731162,-0.008886592384269873,-0.1772377111026241,871134.025,877780.115625,0.02482350520059181,0.017064079156469583,0.031827154976896664,-0.024444457201407643,0
2025-12-24,44.0,012450.KS,한화에어로스페이스,0.32,14.08,870935.625,895734.4753701595,862999.9928815489,892758.6133257403,103248,-0.024444457201407643,0.015801375912569693,-0.00212689186121943,-0.004499959991682433,0.16894232728754832,872721.15,878127.3,-0.00204592841596657,-0.00818978637835317,0.025963986086309346,-0.0091116091387351,0
2025-12-26,32.0,012450.KS,한화에어로스페이스,0.32,10.24,863000.0,885814.9425287356,857048.275862069,871927.5862068966,102783,-0.0091116091387351,-0.024444457201407643,-0.00591823014252435,-0.0006096710696340388,-0.004503719200371958,876490.575,878474.484375,-0.015391580223209992,-0.017615177959334226,0.022158816501412236,0.09965237543453065,1
2025-12-29,61.0,012450.KS,한화에어로스페이스,0.32,19.52,949000.0,956000.0,891000.0,901000.0,339928,0.09965237543453065,-0.0091116091387351,0.022032103031462635,0.014442705802690707,2.3072395240458055,890913.1,883667.24375,0.06519928823585602,0.07393366305256348,0.043563137436164696,-0.008429926238145424,0
2025-12-30,46.0,012450.KS,한화에어로스페이스,0.32,14.72,941000.0,964000.0,918000.0,963000.0,187387,-0.008429926238145424,0.09965237543453065,0.02737028001921671,0.016358299025084438,-0.4487450283589466,903338.85,890394.3125,0.04169105535536308,0.05683514235160841,0.041967417085215605,0.005313496280552554,1
2026-01-02,39.0,012450.KS,한화에어로스페이스,0.32,12.48,946000.0,981000.0,938000.0,953000.0,144603,0.005313496280552554,-0.008429926238145424,0.03217864849231259,0.01157766582207777,-0.22831893354394917,913987.125,896825.80625,0.03502552073695787,0.054831376848551716,0.040879806092389934,0.06976744186046502,1
2026-01-05,46.0,012450.KS,한화에어로스페이스,0.32,14.72,1012000.0,1015000.0,968000.0,969000.0,327727,0.06976744186046502,0.005313496280552554,0.02221700396762405,0.021221242415689963,1.266391430329938,942200.0,904474.196875,0.0740819358947145,0.11888211238806654,0.04596237094015521,0.009881422924901129,1
2026-01-06,44.0,012450.KS,한화에어로스페이스,0.32,14.08,1022000.0,1030000.0,981000.0,997000.0,279979,0.009881422924901129,0.06976744186046502,0.0283207870219729,0.020375534846023027,-0.1456944346971717,974000.0,913168.1625,0.049281314168377825,0.11918049924347864,0.046132864747308634,-0.011741682974559686,0
2026-01-07,45.0,012450.KS,한화에어로스페이스,0.32,14.4,1010000.0,1049000.0,988000.0,1033000.0,269662,-0.011741682974559686,0.009881422924901129,0.02263572727026882,0.022190216878429876,-0.03684919226084815,986200.0,919278.21875,0.02413303589535591,0.09868805699906615,0.04428897484328099,0.07920792079207928,1
2026-01-08,71.0,012450.KS,한화에어로스페이스,0.32,22.72,1090000.0,1114000.0,1025000.0,1051000.0,508382,0.07920792079207928,-0.011741682974559686,0.025782553580806906,0.03480729258283193,0.885256357959223,1016000.0,927305.171875,0.07283464566929133,0.17544906796543902,0.04641472433088824,0.11376146788990815,1
2026-01-09,86.0,012450.KS,한화에어로스페이스,0.32,27.52,1214000.0,1219000.0,1099000.0,1101000.0,575132,0.11376146788990815,0.07920792079207928,0.060409235235809246,0.03682287721931443,0.13129890515399834,1069600.0,940391.378125,0.1350037397157816,0.29095186136280266,0.04987718043130742,-0.0016474464579900872,0
2026-01-12,46.0,012450.KS,한화에어로스페이스,0.32,14.72,1212000.0,1257000.0,1186000.0,1256000.0,282589,-0.0016474464579900872,0.11376146788990815,0.06377398074133245,0.037791802902193763,-0.5086536655932898,1109600.0,955212.7,0.09228550829127613,0.2688273512276376,0.04890803722444751,0.05775577557755773,1
2026-01-13,52.0,012450.KS,한화에어로스페이스,0.32,16.64,1282000.0,1296000.0,1212000.0,1229000.0,322326,0.05775577557755773,-0.0016474464579900872,0.056623265669825264,0.04528355708748022,0.1406176461221067,1161600.0,974476.378125,0.10365013774104684,0.31557832368056915,0.04708646615439107,-0.010140405616224646,0
2026-01-14,55.0,012450.KS,한화에어로스페이스,0.32,17.6,1269000.0,1281000.0,1249000.0,1279000.0,182382,-0.010140405616224646,0.05775577557755773,0.015322641167781,0.03386815030509598,-0.4341691331136799,1213400.0,990262.9875,0.04582165815065106,0.28147776501643706,0.0497711198280111,0.01970055161544515,1
2026-01-15,52.0,012450.KS,한화에어로스페이스,0.32,16.64,1294000.0,1329000.0,1269000.0,1312000.0,220568,0.01970055161544515,-0.010140405616224646,0.022438640525592746,0.0352708829751737,0.20937373205689158,1254200.0,1009928.275,0.03173337585712008,0.2812791086574935,0.0491164778243492,0.003863987635239541,1
2026-01-16,57.0,012450.KS,한화에어로스페이스,0.32,18.24,1299000.0,1319000.0,1279000.0,1308000.0,291401,0.003863987635239541,0.01970055161544515,0.004474711211486682,0.0375002644908593,0.3211390591563599,1271200.0,1031480.2875,0.02186910006293266,0.2593551381853238,0.04693255992616232,0.02386451116243271,1
2026-01-19,62.0,012450.KS,한화에어로스페이스,0.32,19.84,1330000.0,1339000.0,1292000.0,1316000.0,194888,0.02386451116243271,0.003863987635239541,0.015809683471039133,0.029594063115195506,-0.3312033932622057,1294800.0,1054830.2875,0.027185665739882608,0.2608663362825557,0.04325282287643599,-0.015789473684210575,0
2026-01-20,39.0,012450.KS,한화에어로스페이스,0.32,12.48,1309000.0,1398000.0,1294000.0,1345000.0,222510,-0.015789473684210575,0.02386451116243271,0.0039796750378205585,0.01108678574746426,0.14173268749230328,1300200.0,1078072.64375,0.00676818950930626,0.21420389209277713,0.02517511435800518,0.004583651642475095,1
2026-01-21,41.0,012450.KS,한화에어로스페이스,0.32,13.12,1315000.0,1328000.0,1281000.0,1312000.0,264111,0.004583651642475095,-0.015789473684210575,0.00421956304023241,0.011976942618959287,0.1869623837130916,1309400.0,1099978.275,0.0042767679853367956,0.1954781561481295,0.024756486443508714,-0.019771863117870714,0
2026-01-22,71.0,012450.KS,한화에어로스페이스,0.32,22.72,1289000.0,1313000.0,1270000.0,1292000.0,205157,-0.019771863117870714,0.004583651642475095,-0.010325895053202064,0.0009015656624695088,-0.22321675356194937,1308400.0,1120484.7125,-0.014827269948028125,0.15039499032879497,0.016984988576833955,-0.026377036462373882,0
2026-01-23,63.0,012450.KS,한화에어로스페이스,0.32,20.16,1255000.0,1289000.0,1234000.0,1281000.0,260134,-0.026377036462373882,-0.019771863117870714,-0.013855082645923167,-0.0014179530298375248,0.267975257973162,1299600.0,1138596.78125,-0.034318251769775314,0.10223392571179377,0.019644655155832046,0.005577689243027928,1
2026-01-26,44.0,012450.KS,한화에어로스페이스,0.32,14.08,1262000.0,1292000.0,1258000.0,1268000.0,126918,0.005577689243027928,-0.026377036462373882,-0.013523736779072223,-0.0034355047973256996,-0.5121052995763722,1286000.0,1158150.0,-0.01866251944012442,0.08966886845399992,0.01774790609041418,-0.02535657686212356,0
2026-01-27,43.0,012450.KS,한화에어로스페이스,0.32,13.76,1230000.0,1295000.0,1230000.0,1295000.0,154527,-0.02535657686212356,0.005577689243027928,-0.015385308027156505,-0.007609871154091856,0.217534155911691,1270200.0,1176500.0,-0.03164855928200284,0.04547386315342117,0.019127652290590706,0.047154471544715415,1
2026-01-28,66.0,012450.KS,한화에어로스페이스,0.32,21.12,1288000.0,1299000.0,1251000.0,1280000.0,180905,0.047154471544715415,-0.02535657686212356,0.00912519464187326,-0.0042827339566228985,0.17070156024513516,1264800.0,1193450.0,0.018342820999367487,0.07922409820268968,0.026224066835665225,0.009316770186335477,1
2026-01-29,79.0,012450.KS,한화에어로스페이스,0.32,25.28,1300000.0,1329000.0,1268000.0,1301000.0,227097,0.009316770186335477,0.047154471544715415,0.010371554956309112,-0.0006961276894020342,0.2553384373013461,1267000.0,1211400.0,0.026045777426992895,0.07313851741786363,0.02610461431296532,0.0,0
2026-01-30,60.0,012450.KS,한화에어로스페이스,0.32,19.2,1300000.0,1348000.0,1271000.0,1340000.0,247057,0.0,0.009316770186335477,0.01882374724368363,-0.0013509350668984763,0.08789195806197347,1276000.0,1229100.0,0.018808777429467086,0.05768448458221463,0.026007410628598765,-0.046923076923076956,0
2026-02-02,52.0,012450.KS,한화에어로스페이스,0.32,16.64,1239000.0,1348000.0,1207000.0,1320000.0,312729,-0.046923076923076956,0.0,-0.012535435578913826,-0.005229679896213654,0.26581720007933396,1271400.0,1240450.0,-0.025483718735252476,-0.0011689306300133016,0.030796345396197296,0.04842615012106544,1
2026-02-03,76.0,012450.KS,한화에어로스페이스,0.32,24.32,1299000.0,1315000.0,1268000.0,1280000.0,203785,0.04842615012106544,-0.046923076923076956,0.0005010243993294935,0.005456489615706249,-0.3483655177485938,1285200.0,1254300.0,0.010737628384687208,0.03563740731882325,0.03493533839303626,0.019245573518090753,1
2026-02-04,62.0,012450.KS,한화에어로스페이스,0.32,19.84,1324000.0,1333000.0,1287000.0,1315000.0,143922,0.019245573518090753,0.04842615012106544,0.006916215572026411,0.007409044512143795,-0.2937556738719729,1292400.0,1270000.0,0.024450634478489632,0.04251968503937008,0.035323042675114685,-0.07326283987915405,0
2026-02-05,56.0,012450.KS,한화에어로스페이스,0.32,17.92,1227000.0,1300000.0,1208000.0,1290000.0,333625,-0.07326283987915405,0.019245573518090753,-0.0018637054133326207,0.0005652926525680105,1.3180959130640209,1277800.0,1276850.0,-0.039755830333385506,-0.039041390922974505,0.04581268469459957,-0.037489812550937196,0
2026-02-06,50.0,012450.KS,한화에어로스페이스,0.32,16.0,1181000.0,1192000.0,1110000.0,1159000.0,295504,-0.037489812550937196,-0.07326283987915405,-0.030502359637333498,-0.011526747932525219,-0.11426301985762455,1254000.0,1275200.0,-0.058213716108452954,-0.07387076537013802,0.04251848577812035,0.010160880609652923,1
2026-02-09,65.0,012450.KS,한화에어로스페이스,0.32,20.8,1193000.0,1260000.0,1173000.0,1246000.0,275049,0.010160880609652923,-0.037489812550937196,-0.03353059060681277,-0.011406160729194157,-0.06922072120851153,1244800.0,1274250.0,-0.04161311053984576,-0.06376299784186777,0.042588591963267794,-0.039396479463537304,0
2026-02-10,72.0,012450.KS,한화에어로스페이스,0.32,23.04,1146000.0,1249000.0,1112000.0,1220000.0,504416,-0.039396479463537304,0.010160880609652923,-0.02224180380160719,-0.0170342292239852,0.8339132300062897,1214200.0,1267450.0,-0.05616867072969857,-0.09582232040711665,0.043424955090895605,-0.013961605584642212,0
2026-02-11,40.0,012450.KS,한화에어로스페이스,0.32,12.8,1130000.0,1163000.0,1125000.0,1153000.0,248096,-0.013961605584642212,-0.039396479463537304,-0.014399068146175531,-0.012325447604208808,-0.5081520015225528,1175400.0,1260500.0,-0.038625148885485794,-0.10353034510115033,0.0413828663755266,0.0008849557522123686,1
2026-02-12,30.0,012450.KS,한화에어로스페이스,0.32,9.6,1131000.0,1140000.0,1120000.0,1139000.0,210941,0.0008849557522123686,-0.013961605584642212,-0.017491043098655717,-0.019117046799759247,-0.1497605765510125,1156200.0,1252350.0,-0.021795537104307212,-0.09689783207569769,0.03275191386255905,-0.02298850574712641,0
2026-02-13,20.0,012450.KS,한화에어로스페이스,0.32,6.4,1105000.0,1128000.0,1097000.0,1119000.0,236946,-0.02298850574712641,0.0008849557522123686,-0.012021718526518751,-0.02515048669479027,0.1232809174129259,1141000.0,1242650.0,-0.03155127081507449,-0.11077133545246047,0.02806126615082284,0.03981900452488696,1
2026-02-19,14.0,012450.KS,한화에어로스페이스,0.32,4.48,1149000.0,1199000.0,1131000.0,1199000.0,190403,0.03981900452488696,-0.02298850574712641,0.005905151509990973,-0.008995937494212982,-0.19642872215610307,1132200.0,1233600.0,0.01483836777954425,-0.06857976653696499,0.02829622468697178,0.08093994778067892,1
